|||Sütunlar||||||||||||
||2020|5.0|4.0|3.0|2.0|4.0|5.0|5.0|5.0|4.0|4.0|3.0||
|2. (15-24) ve 4. (Yüksek Öğretim) ve 1. (Tam Zamanlı)|2014|136.0|123.0|118.0|108.0|108.0|146.0|199.0|258.0|272.0|259.0|233.0|210.0|
||2015|196.0|181.0|173.0|168.0|175.0|204.0|237.0|265.0|267.0|250.0|216.0|203.0|
||2016|193.0|191.0|169.0|166.0|186.0|228.0|265.0|301.0|319.0|323.0|310.0|310.0|
||2017|301.0|297.0|276.0|261.0|248.0|291.0|327.0|345.0|327.0|305.0|284.0|254.0|
||2018|225.0|216.0|197.0|194.0|202.0|239.0|301.0|339.0|346.0|339.0|322.0|332.0|
||2019|316.0|310.0|298.0|284.0|280.0|302.0|377.0|426.0|409.0|353.0|311.0|294.0|
||2020|283.0|254.0|240.0|220.0|230.0|266.0|299.0|333.0|335.0|335.0|336.0||
|2. (15-24) ve 4. (Yüksek Öğretim) ve 2. (Tam Zamanlı, Ancak Bulamazsa Yarı Zamanlı Olabilir)|2014|2.0|1.0|1.0|1.0|1.0|2.0|3.0|5.0|5.0|3.0|3.0|3.0|
||2015|5.0|5.0|5.0|2.0|2.0|1.0|2.0|1.0|2.0|1.0|1.0|1.0|
||2016|3.0|3.0|3.0|2.0|4.0|4.0|5.0|3.0|6.0|8.0|12.0|11.0|
||2017|15.0|13.0|11.0|7.0|8.0|8.0|12.0|11.0|11.0|6.0|5.0|5.0|
||2018|6.0|5.0|5.0|5.0|5.0|6.0|3.0|3.0|1.0|1.0|2.0|2.0|
||2019|1.0|-9.93E8|-9.93E8|0.0|0.0|3.0|5.0|6.0|9.0|7.0|9.0|5.0|
||2020|6.0|5.0|4.0|4.0|4.0|4.0|4.0|5.0|9.0|11.0|10.0||
|2. (15-24) ve 4. (Yüksek Öğretim) ve 3. (Yarı Zamanlı)|2014|2.0|1.0|2.0|2.0|2.0|1.0|1.0|1.0|1.0|1.0|1.0|2.0|
||2015|2.0|2.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|1.0|5.0|5.0|4.0|
||2016|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|3.0|4.0|2.0|3.0|2.0|2.0|
||2017|2.0|2.0|4.0|3.0|3.0|1.0|0.0|1.0|2.0|3.0|2.0|2.0|
||2018|2.0|2.0|2.0|1.0|-9.93E8|0.0|0.0|0.0|2.0|5.0|6.0|5.0|
||2019|5.0|3.0|2.0|1.0|1.0|1.0|-9.93E8|2.0|3.0|3.0|3.0|4.0|
||2020|5.0|3.0|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|2.0|2.0|3.0|4.0||
|2. (15-24) ve 4. (Yüksek Öğretim) ve 4. (Yarı Zamanlı, Ancak Bulamazsa Tam Zamanlı Olabilir)|2014|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||||-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|||||-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|
||2016|1.0|1.0||-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2017|||-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|0.0|0.0|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8||-9.93E8|-9.93E8|-9.93E8|||-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|||||
||2020|||-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|2. (15-24) ve 4. (Yüksek Öğretim) ve 5. (Tam Zamanlı Veya Yarı Zamanlı Farketmez)|2014|4.0|3.0|3.0|2.0|1.0|1.0|4.0|5.0|5.0|4.0|6.0|6.0|
||2015|5.0|2.0|1.0|1.0|1.0|2.0|2.0|3.0|2.0|2.0|2.0|1.0|
||2016|1.0|1.0|1.0|1.0|1.0|2.0|2.0|1.0|-9.93E8|-9.93E8|-9.93E8|1.0|
||2017|1.0|1.0|1.0|1.0|1.0|2.0|1.0|1.0|0.0|1.0|1.0|0.0|
||2018|-9.93E8|0.0|0.0|0.0|0.0|0.0|1.0|1.0|4.0|4.0|4.0|2.0|
||2019|2.0|3.0|3.0|2.0|2.0|3.0|3.0|3.0|2.0|4.0|3.0|3.0|
||2020|3.0|4.0|6.0|11.0|14.0|14.0|12.0|12.0|14.0|16.0|12.0||
|2. (15-24) ve 4. (Yüksek Öğretim) ve 6. (Kendi İşini Kurmak İstiyor)|2014|2.0|2.0|3.0|3.0|4.0|7.0|7.0|10.0|7.0|6.0|5.0|8.0|
||2015|8.0|6.0|5.0|6.0|5.0|5.0|6.0|7.0|6.0|6.0|4.0|5.0|
||2016|3.0|3.0|2.0|2.0|3.0|3.0|5.0|4.0|4.0|5.0|8.0|8.0|
||2017|7.0|5.0|3.0|1.0|1.0|3.0|7.0|6.0|8.0|3.0|5.0|2.0|
||2018|4.0|3.0|3.0|2.0|2.0|2.0|2.0|3.0|5.0|6.0|4.0|4.0|
||2019|7.0|9.0|6.0|3.0|3.0|4.0|6.0|7.0|5.0|8.0|7.0|9.0|
||2020|5.0|5.0|3.0|2.0|2.0|2.0|7.0|8.0|11.0|8.0|10.0||
|2. (15-24) ve 4. (Yüksek Öğretim) ve 7. (İş Bulmuş, Başlamak İçin Bekliyor)|2014|2.0|5.0|7.0|5.0|2.0|3.0|5.0|5.0|2.0|1.0|2.0|3.0|
||2015|3.0|4.0|5.0|4.0|4.0|5.0|8.0|8.0|6.0|4.0|3.0|4.0|
||2016|6.0|5.0|5.0|4.0|6.0|5.0|6.0|6.0|6.0|5.0|6.0|8.0|
||2017|7.0|5.0|4.0|3.0|7.0|8.0|11.0|13.0|14.0|11.0|7.0|4.0|
||2018|4.0|2.0|3.0|2.0|4.0|6.0|11.0|12.0|13.0|8.0|6.0|3.0|
||2019|6.0|9.0|9.0|8.0|4.0|7.0|7.0|6.0|2.0|-9.93E8|1.0|2.0|
||2020|5.0|5.0|5.0|7.0|8.0|7.0|6.0|7.0|10.0|9.0|5.0||
|2. (15-24) ve Erkek ve 1. (Tam Zamanlı)|2014|422.0|399.0|397.0|396.0|428.0|479.0|533.0|527.0|493.0|468.0|480.0|498.0|
||2015|492.0|472.0|442.0|407.0|413.0|458.0|489.0|495.0|483.0|503.0|493.0|502.0|
||2016|490.0|460.0|422.0|393.0|462.0|516.0|532.0|515.0|486.0|505.0|535.0|599.0|
||2017|628.0|593.0|527.0|472.0|484.0|523.0|577.0|549.0|500.0|446.0|444.0|459.0|
||2018|463.0|429.0|378.0|381.0|416.0|515.0|550.0|596.0|579.0|580.0|628.0|653.0|
||2019|726.0|696.0|677.0|598.0|622.0|664.0|754.0|731.0|667.0|621.0|597.0|624.0|
||2020|612.0|601.0|573.0|525.0|524.0|592.0|620.0|629.0|561.0|576.0|583.0||
|2. (15-24) ve Erkek ve 2. (Tam Zamanlı, Ancak Bulamazsa Yarı Zamanlı Olabilir)|2014|18.0|21.0|18.0|17.0|15.0|19.0|19.0|17.0|12.0|15.0|15.0|21.0|
||2015|18.0|18.0|12.0|11.0|10.0|14.0|14.0|10.0|7.0|4.0|13.0|19.0|
||2016|21.0|16.0|13.0|15.0|15.0|16.0|15.0|14.0|15.0|23.0|25.0|27.0|
||2017|32.0|32.0|28.0|23.0|25.0|27.0|25.0|22.0|21.0|18.0|20.0|17.0|
||2018|20.0|20.0|19.0|12.0|10.0|14.0|14.0|14.0|11.0|9.0|8.0|10.0|
||2019|9.0|13.0|9.0|11.0|10.0|18.0|24.0|23.0|18.0|14.0|15.0|16.0|
||2020|16.0|13.0|10.0|10.0|11.0|10.0|8.0|12.0|14.0|24.0|25.0||
|2. (15-24) ve Erkek ve 3. (Yarı Zamanlı)|2014|16.0|18.0|15.0|12.0|10.0|9.0|5.0|4.0|8.0|11.0|16.0|14.0|
||2015|14.0|17.0|17.0|15.0|12.0|7.0|9.0|8.0|14.0|16.0|19.0|18.0|
||2016|21.0|25.0|23.0|16.0|13.0|10.0|12.0|11.0|17.0|22.0|26.0|22.0|
||2017|20.0|23.0|30.0|29.0|24.0|17.0|12.0|11.0|22.0|28.0|32.0|24.0|
||2018|32.0|38.0|41.0|29.0|18.0|11.0|8.0|8.0|16.0|24.0|28.0|26.0|
||2019|27.0|26.0|20.0|14.0|10.0|12.0|22.0|26.0|28.0|27.0|30.0|31.0|
||2020|28.0|23.0|13.0|11.0|10.0|14.0|12.0|19.0|23.0|27.0|24.0||
|2. (15-24) ve Erkek ve 4. (Yarı Zamanlı, Ancak Bulamazsa Tam Zamanlı Olabilir)|2014|0.0|0.0|1.0|2.0|3.0|2.0|1.0||||1.0|1.0|
||2015|1.0|1.0|1.0|||||-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|
||2016|1.0|1.0||1.0|1.0|1.0|1.0|1.0|1.0|2.0|2.0|2.0|
||2017|||-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|1.0|
||2018|1.0|1.0||1.0|1.0|1.0|||2.0|2.0|2.0|0.0|
||2019|0.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|||||
||2020|||-9.93E8|-9.93E8|0.0|0.0|0.0|1.0|1.0|1.0|2.0||
|2. (15-24) ve Erkek ve 5. (Tam Zamanlı Veya Yarı Zamanlı Farketmez)|2014|15.0|20.0|23.0|19.0|12.0|7.0|10.0|9.0|8.0|13.0|16.0|19.0|
||2015|11.0|8.0|4.0|4.0|7.0|10.0|14.0|12.0|9.0|4.0|5.0|3.0|
||2016|8.0|7.0|7.0|4.0|6.0|14.0|15.0|11.0|3.0|2.0|3.0|3.0|
||2017|3.0|3.0|3.0|4.0|4.0|5.0|5.0|5.0|4.0|8.0|7.0|9.0|
||2018|9.0|10.0|8.0|6.0|10.0|14.0|23.0|20.0|20.0|13.0|13.0|13.0|
||2019|12.0|13.0|10.0|10.0|10.0|13.0|12.0|11.0|8.0|9.0|7.0|6.0|
||2020|10.0|17.0|26.0|39.0|50.0|50.0|38.0|28.0|24.0|23.0|24.0||
|2. (15-24) ve Erkek ve 6. (Kendi İşini Kurmak İstiyor)|2014|10.0|11.0|8.0|9.0|10.0|11.0|9.0|14.0|14.0|14.0|14.0|15.0|
||2015|20.0|17.0|15.0|12.0|16.0|15.0|14.0|14.0|16.0|17.0|13.0|13.0|
||2016|14.0|12.0|11.0|9.0|8.0|13.0|16.0|15.0|15.0|12.0|14.0|14.0|
||2017|13.0|11.0|11.0|15.0|18.0|19.0|14.0|9.0|6.0|5.0|6.0|6.0|
||2018|9.0|11.0|14.0|12.0|8.0|7.0|7.0|7.0|7.0|9.0|12.0|11.0|
||2019|15.0|16.0|18.0|15.0|13.0|13.0|19.0|20.0|20.0|20.0|18.0|16.0|
||2020|10.0|11.0|12.0|15.0|12.0|10.0|13.0|15.0|20.0|20.0|24.0||
|2. (15-24) ve Erkek ve 7. (İş Bulmuş, Başlamak İçin Bekliyor)|2014|9.0|11.0|12.0|10.0|12.0|13.0|15.0|12.0|11.0|9.0|12.0|13.0|
||2015|12.0|8.0|5.0|3.0|5.0|7.0|10.0|11.0|12.0|12.0|9.0|10.0|
||2016|9.0|9.0|11.0|11.0|11.0|9.0|11.0|14.0|14.0|13.0|10.0|12.0|
||2017|14.0|15.0|11.0|7.0|10.0|9.0|9.0|7.0|14.0|13.0|12.0|7.0|
||2018|13.0|14.0|14.0|15.0|24.0|21.0|21.0|15.0|19.0|13.0|14.0|10.0|
||2019|14.0|12.0|14.0|16.0|15.0|18.0|20.0|19.0|21.0|12.0|13.0|7.0|
||2020|9.0|7.0|8.0|8.0|14.0|16.0|19.0|16.0|16.0|13.0|13.0||
|2. (15-24) ve Kadın ve 1. (Tam Zamanlı)|2014|253.0|243.0|246.0|225.0|240.0|265.0|305.0|333.0|367.0|367.0|342.0|324.0|
||2015|310.0|322.0|304.0|304.0|328.0|361.0|397.0|400.0|401.0|363.0|333.0|309.0|
||2016|304.0|306.0|285.0|296.0|334.0|387.0|423.0|431.0|439.0|452.0|460.0|453.0|
||2017|419.0|393.0|379.0|377.0|407.0|463.0|492.0|483.0|447.0|426.0|415.0|397.0|
||2018|390.0|360.0|344.0|338.0|380.0|430.0|462.0|475.0|469.0|472.0|460.0|471.0|
||2019|488.0|495.0|482.0|458.0|461.0|525.0|610.0|638.0|592.0|535.0|492.0|479.0|
||2020|436.0|395.0|355.0|332.0|359.0|418.0|478.0|511.0|465.0|429.0|417.0||
|2. (15-24) ve Kadın ve 2. (Tam Zamanlı, Ancak Bulamazsa Yarı Zamanlı Olabilir)|2014|8.0|12.0|16.0|13.0|14.0|10.0|11.0|9.0|10.0|10.0|10.0|7.0|
||2015|9.0|9.0|13.0|9.0|6.0|8.0|7.0|8.0|6.0|6.0|6.0|8.0|
||2016|12.0|9.0|7.0|7.0|8.0|17.0|18.0|21.0|17.0|20.0|20.0|23.0|
||2017|23.0|22.0|19.0|19.0|20.0|18.0|20.0|19.0|19.0|17.0|14.0|11.0|
||2018|10.0|12.0|14.0|12.0|14.0|11.0|13.0|12.0|12.0|9.0|10.0|8.0|
||2019|8.0|8.0|7.0|6.0|7.0|10.0|16.0|14.0|20.0|20.0|28.0|20.0|
||2020|18.0|10.0|10.0|9.0|11.0|12.0|13.0|13.0|14.0|14.0|14.0||
|2. (15-24) ve Kadın ve 3. (Yarı Zamanlı)|2014|9.0|7.0|9.0|9.0|9.0|8.0|6.0|12.0|14.0|18.0|11.0|8.0|
||2015|17.0|18.0|21.0|11.0|12.0|9.0|6.0|6.0|11.0|23.0|21.0|18.0|
||2016|10.0|15.0|13.0|11.0|5.0|9.0|13.0|15.0|16.0|14.0|17.0|15.0|
||2017|23.0|22.0|21.0|14.0|10.0|11.0|10.0|12.0|13.0|9.0|10.0|11.0|
||2018|16.0|20.0|17.0|16.0|8.0|9.0|5.0|7.0|11.0|16.0|16.0|16.0|
||2019|15.0|18.0|16.0|16.0|13.0|17.0|14.0|17.0|10.0|15.0|18.0|22.0|
||2020|17.0|14.0|7.0|5.0|7.0|9.0|12.0|12.0|18.0|20.0|18.0||
|2. (15-24) ve Kadın ve 4. (Yarı Zamanlı, Ancak Bulamazsa Tam Zamanlı Olabilir)|2014|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0||||-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|||||1.0|1.0|1.0|1.0|1.0|
||2016|1.0|1.0||1.0|1.0|1.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2017|||0.0|0.0|0.0|1.0|1.0|2.0|1.0|1.0|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8||-9.93E8|-9.93E8|-9.93E8|||-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|2.0|2.0|1.0|||||
||2020|||2.0|2.0|2.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|2. (15-24) ve Kadın ve 5. (Tam Zamanlı Veya Yarı Zamanlı Farketmez)|2014|10.0|10.0|11.0|6.0|9.0|5.0|9.0|12.0|13.0|12.0|10.0|9.0|
||2015|12.0|8.0|7.0|3.0|7.0|10.0|10.0|8.0|4.0|3.0|2.0|2.0|
||2016|2.0|5.0|7.0|7.0|6.0|8.0|10.0|9.0|5.0|1.0|2.0|1.0|
||2017|1.0|1.0|1.0|2.0|2.0|4.0|5.0|5.0|3.0|3.0|6.0|5.0|
||2018|4.0|4.0|7.0|7.0|5.0|3.0|4.0|7.0|9.0|10.0|5.0|4.0|
||2019|5.0|7.0|9.0|7.0|5.0|4.0|3.0|4.0|3.0|3.0|3.0|3.0|
||2020|9.0|10.0|13.0|18.0|23.0|26.0|20.0|21.0|23.0|30.0|28.0||
|2. (15-24) ve Kadın ve 6. (Kendi İşini Kurmak İstiyor)|2014|1.0|3.0|3.0|3.0|2.0|7.0|11.0|13.0|8.0|5.0|6.0|13.0|
||2015|14.0|15.0|11.0|13.0|8.0|8.0|8.0|8.0|7.0|5.0|7.0|6.0|
||2016|6.0|2.0|4.0|3.0|4.0|3.0|3.0|4.0|4.0|7.0|6.0|5.0|
||2017|6.0|5.0|5.0|4.0|7.0|7.0|9.0|7.0|9.0|4.0|6.0|3.0|
||2018|3.0|2.0|2.0|2.0|3.0|4.0|3.0|4.0|4.0|5.0|5.0|7.0|
||2019|10.0|10.0|8.0|5.0|6.0|7.0|7.0|6.0|6.0|8.0|8.0|6.0|
||2020|3.0|4.0|2.0|2.0|2.0|3.0|6.0|7.0|8.0|7.0|8.0||
|2. (15-24) ve Kadın ve 7. (İş Bulmuş, Başlamak İçin Bekliyor)|2014|6.0|5.0|2.0|3.0|4.0|5.0|6.0|7.0|5.0|4.0|4.0|4.0|
||2015|6.0|5.0|7.0|5.0|6.0|7.0|9.0|12.0|11.0|11.0|6.0|6.0|
||2016|7.0|8.0|5.0|5.0|3.0|5.0|3.0|4.0|1.0|5.0|7.0|10.0|
||2017|9.0|7.0|7.0|7.0|10.0|8.0|13.0|15.0|15.0|9.0|2.0|2.0|
||2018|1.0|6.0|8.0|8.0|7.0|8.0|10.0|10.0|7.0|5.0|0.0|1.0|
||2019|4.0|7.0|10.0|12.0|11.0|11.0|7.0|8.0|6.0|5.0|2.0|3.0|
||2020|6.0|7.0|7.0|7.0|6.0|6.0|4.0|6.0|5.0|6.0|5.0||
|3. (15-64) ve 1. (Okuma Yazma Bilmeyen) ve 1. (Tam Zamanlı)|2014|62.0|62.0|59.0|50.0|46.0|43.0|49.0|50.0|63.0|71.0|72.0|66.0|
||2015|59.0|53.0|50.0|39.0|40.0|42.0|47.0|51.0|56.0|55.0|54.0|58.0|
||2016|64.0|63.0|47.0|38.0|37.0|42.0|41.0|40.0|42.0|50.0|62.0|72.0|
||2017|72.0|69.0|52.0|53.0|43.0|51.0|44.0|49.0|47.0|50.0|58.0|61.0|
||2018|72.0|58.0|55.0|46.0|41.0|43.0|47.0|62.0|60.0|54.0|54.0|71.0|
||2019|107.0|122.0|114.0|93.0|72.0|70.0|67.0|72.0|69.0|67.0|61.0|78.0|
||2020|93.0|90.0|73.0|50.0|53.0|50.0|52.0|49.0|53.0|56.0|53.0||
|3. (15-64) ve 1. (Okuma Yazma Bilmeyen) ve 2. (Tam Zamanlı, Ancak Bulamazsa Yarı Zamanlı Olabilir)|2014|3.0|6.0|12.0|15.0|13.0|7.0|3.0|3.0|3.0|6.0|6.0|3.0|
||2015|3.0|3.0|3.0|3.0|2.0|2.0|0.0|1.0|2.0|1.0|3.0|4.0|
||2016|6.0|6.0|4.0|2.0|1.0|1.0|0.0|2.0|3.0|4.0|3.0|5.0|
||2017|6.0|6.0|4.0|4.0|6.0|6.0|5.0|5.0|5.0|5.0|2.0|1.0|
||2018|0.0|1.0|1.0|1.0|1.0|1.0|2.0|2.0|1.0|2.0|2.0|3.0|
||2019|3.0|5.0|3.0|4.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|2.0|
||2020|3.0|2.0|2.0|3.0|2.0|3.0|3.0|5.0|3.0|3.0|3.0||
|3. (15-64) ve 1. (Okuma Yazma Bilmeyen) ve 3. (Yarı Zamanlı)|2014|1.0|0.0|0.0|0.0|-9.93E8|1.0|1.0|2.0|1.0|1.0|-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|0.0|1.0|1.0|1.0|0.0|2.0|1.0|1.0|0.0|
||2016|-9.93E8|2.0|2.0|2.0|1.0|1.0|-9.93E8|2.0|2.0|2.0|-9.93E8|-9.93E8|
||2017|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|1.0|1.0|1.0|0.0|0.0|1.0|
||2018|1.0|1.0|-9.93E8|1.0|1.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|3.0|
||2019|3.0|3.0|1.0|1.0|1.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|
||2020|1.0|0.0|1.0|2.0|2.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8||
|3. (15-64) ve 1. (Okuma Yazma Bilmeyen) ve 4. (Yarı Zamanlı, Ancak Bulamazsa Tam Zamanlı Olabilir)|2014|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|2.0|1.0|1.0|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2016|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|
||2017|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|1.0|1.0|2.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|0.0|
||2020|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|3. (15-64) ve 1. (Okuma Yazma Bilmeyen) ve 5. (Tam Zamanlı Veya Yarı Zamanlı Farketmez)|2014|8.0|7.0|6.0|5.0|4.0|3.0|3.0|3.0|2.0|3.0|2.0|3.0|
||2015|3.0|2.0|4.0|2.0|3.0|1.0|3.0|3.0|3.0|2.0|3.0|3.0|
||2016|2.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|2.0|
||2017|2.0|5.0|4.0|3.0|-9.93E8|-9.93E8|1.0|1.0|1.0|0.0|0.0|0.0|
||2018|1.0|0.0|0.0|-9.93E8|-9.93E8|1.0|1.0|4.0|4.0|4.0|3.0|2.0|
||2019|4.0|6.0|8.0|5.0|2.0|1.0|1.0|1.0|1.0|3.0|2.0|2.0|
||2020|3.0|6.0|8.0|5.0|4.0|4.0|5.0|3.0|2.0|2.0|2.0||
|3. (15-64) ve 1. (Okuma Yazma Bilmeyen) ve 6. (Kendi İşini Kurmak İstiyor)|2014|1.0|1.0|-9.93E8|4.0|4.0|4.0|1.0|2.0|3.0|3.0|4.0|4.0|
||2015|5.0|3.0|2.0|0.0|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|1.0|2.0|
||2016|4.0|2.0|2.0|1.0|1.0|1.0|1.0|2.0|2.0|1.0|1.0|1.0|
||2017|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|2.0|2.0|2.0|-9.93E8|-9.93E8|0.0|
||2018|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|1.0|1.0|1.0|
||2019|0.0|1.0|2.0|4.0|3.0|2.0|0.0|1.0|1.0|2.0|1.0|1.0|
||2020|2.0|2.0|2.0|-9.93E8|-9.93E8|1.0|1.0|2.0|1.0|0.0|0.0||
|3. (15-64) ve 1. (Okuma Yazma Bilmeyen) ve 7. (İş Bulmuş, Başlamak İçin Bekliyor)|2014|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|1.0|1.0|2.0|
||2015|2.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|1.0|
||2016|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|
||2017|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2020|1.0|1.0|1.0|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8||
|3. (15-64) ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 1. (Tam Zamanlı)|2014|126.0|127.0|121.0|115.0|96.0|97.0|92.0|90.0|101.0|102.0|120.0|105.0|
||2015|115.0|109.0|115.0|101.0|98.0|103.0|98.0|100.0|109.0|111.0|118.0|113.0|
||2016|123.0|109.0|113.0|105.0|107.0|107.0|109.0|113.0|96.0|112.0|118.0|133.0|
||2017|121.0|110.0|114.0|106.0|109.0|97.0|114.0|113.0|97.0|99.0|115.0|137.0|
||2018|142.0|131.0|111.0|103.0|97.0|104.0|104.0|102.0|107.0|114.0|127.0|140.0|
||2019|161.0|163.0|157.0|139.0|134.0|127.0|124.0|131.0|140.0|138.0|121.0|121.0|
||2020|129.0|145.0|151.0|131.0|118.0|104.0|112.0|109.0|96.0|96.0|109.0||
|3. (15-64) ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 2. (Tam Zamanlı, Ancak Bulamazsa Yarı Zamanlı Olabilir)|2014|9.0|12.0|8.0|9.0|9.0|11.0|8.0|4.0|2.0|3.0|4.0|5.0|
||2015|4.0|4.0|4.0|4.0|7.0|4.0|5.0|4.0|5.0|4.0|7.0|9.0|
||2016|12.0|8.0|6.0|4.0|4.0|6.0|9.0|10.0|10.0|7.0|6.0|7.0|
||2017|7.0|8.0|6.0|5.0|7.0|7.0|7.0|4.0|4.0|4.0|3.0|3.0|
||2018|2.0|2.0|2.0|3.0|2.0|3.0|4.0|4.0|4.0|4.0|4.0|4.0|
||2019|2.0|4.0|5.0|6.0|3.0|5.0|3.0|6.0|7.0|7.0|6.0|4.0|
||2020|5.0|4.0|4.0|3.0|3.0|7.0|8.0|8.0|4.0|5.0|4.0||
|3. (15-64) ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 3. (Yarı Zamanlı)|2014|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|0.0|0.0|
||2015|1.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|2.0|4.0|5.0|
||2016|5.0|3.0|2.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|2.0|2.0|1.0|
||2017|0.0|1.0|0.0|0.0|-9.93E8|-9.93E8|0.0|0.0|2.0|1.0|1.0|-9.93E8|
||2018|2.0|2.0|3.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|
||2019|4.0|4.0|4.0|3.0|3.0|5.0|3.0|5.0|5.0|8.0|5.0|3.0|
||2020|-9.93E8|1.0|2.0|3.0|3.0|1.0|1.0|1.0|2.0|2.0|4.0||
|3. (15-64) ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 4. (Yarı Zamanlı, Ancak Bulamazsa Tam Zamanlı Olabilir)|2014|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
