|||Sütunlar||||||||||||
||2016|5.0|6.0|4.0|5.0|2.0|2.0|3.0|3.0|4.0|3.0|4.0|3.0|
||2017|3.0|8.0|7.0|6.0|3.0|2.0|2.0|2.0|2.0|4.0|5.0|4.0|
||2018|2.0|3.0|3.0|7.0|4.0|4.0|2.0|3.0|2.0|1.0|1.0|4.0|
||2019|6.0|6.0|5.0|5.0|6.0|7.0|5.0|4.0|2.0|2.0|2.0|2.0|
||2020|5.0|4.0|3.0|2.0|5.0|7.0|8.0|8.0|9.0|8.0|7.0||
|1. (15+) ve Kadın ve 24. (Ortaokul Veya Dengi Meslek Ortaokul) ve 4. (Yarı Zamanlı, Ancak Bulamazsa Tam Zamanlı Olabilir)|2014|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2016|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2017|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2020|-9.93E8|0.0|2.0|2.0|2.0|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0||
|1. (15+) ve Kadın ve 24. (Ortaokul Veya Dengi Meslek Ortaokul) ve 5. (Tam Zamanlı Veya Yarı Zamanlı Farketmez)|2014|2.0|2.0|2.0|4.0|4.0|4.0|6.0|7.0|6.0|5.0|4.0|5.0|
||2015|4.0|5.0|3.0|2.0|2.0|3.0|2.0|2.0|2.0|2.0|1.0|2.0|
||2016|2.0|2.0|1.0|1.0|2.0|4.0|4.0|4.0|1.0|-9.93E8|-9.93E8|-9.93E8|
||2017|1.0|1.0|1.0|2.0|2.0|2.0|1.0|1.0|3.0|2.0|4.0|2.0|
||2018|2.0|0.0|1.0|1.0|1.0|1.0|1.0|0.0|2.0|3.0|3.0|1.0|
||2019|2.0|6.0|6.0|5.0|3.0|4.0|3.0|2.0|0.0|0.0|1.0|1.0|
||2020|2.0|4.0|6.0|8.0|7.0|10.0|12.0|12.0|9.0|11.0|11.0||
|1. (15+) ve Kadın ve 24. (Ortaokul Veya Dengi Meslek Ortaokul) ve 6. (Kendi İşini Kurmak İstiyor)|2014|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|2.0|5.0|6.0|
||2015|5.0|2.0|2.0|2.0|2.0|1.0|1.0|1.0|2.0|1.0|2.0|2.0|
||2016|3.0|2.0|1.0|1.0|2.0|1.0|4.0|4.0|5.0|2.0|5.0|4.0|
||2017|3.0|1.0|1.0|3.0|5.0|5.0|2.0|1.0|1.0|1.0|1.0|1.0|
||2018|1.0|0.0|1.0|1.0|1.0|2.0|2.0|4.0|3.0|3.0|2.0|2.0|
||2019|3.0|2.0|4.0|3.0|4.0|2.0|1.0|1.0|1.0|3.0|4.0|3.0|
||2020|2.0|7.0|7.0|7.0|3.0|5.0|6.0|7.0|6.0|4.0|4.0||
|1. (15+) ve Kadın ve 24. (Ortaokul Veya Dengi Meslek Ortaokul) ve 7. (İş Bulmuş, Başlamak İçin Bekliyor)|2014|1.0|1.0|1.0|-9.93E8|0.0|0.0|0.0|1.0|1.0|1.0|-9.93E8|-9.93E8|
||2015|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|2.0|
||2016|2.0|2.0|-9.93E8|-9.93E8|0.0|0.0|1.0|0.0|0.0|-9.93E8|-9.93E8|0.0|
||2017|0.0|1.0|2.0|2.0|1.0|-9.93E8|-9.93E8|2.0|2.0|2.0|-9.93E8|2.0|
||2018|2.0|2.0|1.0|2.0|3.0|3.0|4.0|5.0|4.0|2.0|-9.93E8|-9.93E8|
||2019|1.0|1.0|1.0|4.0|4.0|4.0|1.0|3.0|3.0|3.0|-9.93E8|0.0|
||2020|1.0|1.0|1.0|1.0|2.0|1.0|1.0|1.0|2.0|3.0|2.0||
|1. (15+) ve Kadın ve 31. (Genel Lise) ve 1. (Tam Zamanlı)|2014|117.0|122.0|131.0|120.0|137.0|138.0|141.0|123.0|117.0|120.0|126.0|125.0|
||2015|146.0|147.0|142.0|127.0|134.0|151.0|150.0|150.0|138.0|144.0|137.0|138.0|
||2016|138.0|132.0|129.0|128.0|143.0|149.0|149.0|166.0|170.0|177.0|163.0|175.0|
||2017|180.0|175.0|171.0|164.0|166.0|174.0|170.0|160.0|145.0|143.0|155.0|160.0|
||2018|169.0|162.0|162.0|153.0|163.0|161.0|161.0|155.0|168.0|172.0|183.0|184.0|
||2019|203.0|203.0|203.0|180.0|190.0|204.0|214.0|195.0|179.0|179.0|182.0|177.0|
||2020|182.0|179.0|172.0|154.0|147.0|155.0|171.0|172.0|162.0|157.0|137.0||
|1. (15+) ve Kadın ve 31. (Genel Lise) ve 2. (Tam Zamanlı, Ancak Bulamazsa Yarı Zamanlı Olabilir)|2014|5.0|6.0|9.0|6.0|7.0|9.0|11.0|11.0|9.0|6.0|5.0|3.0|
||2015|4.0|5.0|5.0|3.0|1.0|1.0|3.0|4.0|4.0|4.0|4.0|6.0|
||2016|6.0|5.0|3.0|3.0|4.0|6.0|7.0|9.0|10.0|9.0|7.0|8.0|
||2017|7.0|8.0|8.0|9.0|12.0|11.0|8.0|9.0|7.0|7.0|7.0|7.0|
||2018|6.0|6.0|7.0|7.0|8.0|5.0|3.0|-9.93E8|1.0|2.0|3.0|3.0|
||2019|3.0|4.0|3.0|4.0|5.0|7.0|7.0|5.0|7.0|10.0|10.0|7.0|
||2020|6.0|6.0|6.0|5.0|3.0|5.0|4.0|6.0|6.0|7.0|7.0||
|1. (15+) ve Kadın ve 31. (Genel Lise) ve 3. (Yarı Zamanlı)|2014|5.0|4.0|4.0|7.0|7.0|7.0|5.0|10.0|13.0|15.0|11.0|8.0|
||2015|13.0|13.0|16.0|9.0|8.0|4.0|3.0|3.0|7.0|9.0|9.0|8.0|
||2016|6.0|10.0|10.0|10.0|7.0|5.0|9.0|11.0|13.0|12.0|15.0|13.0|
||2017|17.0|13.0|12.0|8.0|5.0|7.0|14.0|16.0|15.0|6.0|4.0|7.0|
||2018|10.0|12.0|7.0|3.0|2.0|4.0|5.0|9.0|11.0|15.0|14.0|16.0|
||2019|14.0|17.0|15.0|14.0|11.0|15.0|16.0|14.0|11.0|15.0|16.0|16.0|
||2020|13.0|16.0|12.0|6.0|7.0|8.0|10.0|6.0|12.0|16.0|18.0||
|1. (15+) ve Kadın ve 31. (Genel Lise) ve 4. (Yarı Zamanlı, Ancak Bulamazsa Tam Zamanlı Olabilir)|2014|0.0|0.0|0.0|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|
||2016|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|2.0|2.0|0.0|
||2017|0.0|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|
||2019|-9.93E8|1.0|2.0|2.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|0.0|
||2020|0.0|0.0|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|1. (15+) ve Kadın ve 31. (Genel Lise) ve 5. (Tam Zamanlı Veya Yarı Zamanlı Farketmez)|2014|3.0|3.0|3.0|3.0|3.0|3.0|1.0|2.0|3.0|5.0|4.0|3.0|
||2015|6.0|5.0|7.0|4.0|4.0|3.0|4.0|4.0|3.0|2.0|2.0|2.0|
||2016|4.0|3.0|4.0|1.0|1.0|-9.93E8|1.0|1.0|2.0|3.0|4.0|3.0|
||2017|1.0|-9.93E8|1.0|1.0|3.0|2.0|2.0|2.0|2.0|3.0|4.0|3.0|
||2018|4.0|5.0|5.0|3.0|4.0|4.0|4.0|2.0|3.0|4.0|3.0|3.0|
||2019|2.0|2.0|2.0|3.0|4.0|4.0|6.0|5.0|6.0|4.0|3.0|2.0|
||2020|2.0|3.0|3.0|6.0|8.0|7.0|6.0|7.0|11.0|11.0|10.0||
|1. (15+) ve Kadın ve 31. (Genel Lise) ve 6. (Kendi İşini Kurmak İstiyor)|2014|3.0|5.0|5.0|5.0|5.0|6.0|5.0|6.0|4.0|4.0|1.0|3.0|
||2015|6.0|5.0|4.0|3.0|5.0|7.0|5.0|3.0|-9.93E8|2.0|3.0|4.0|
||2016|5.0|4.0|4.0|5.0|6.0|9.0|12.0|11.0|8.0|4.0|6.0|5.0|
||2017|7.0|5.0|5.0|5.0|5.0|5.0|3.0|3.0|4.0|2.0|3.0|2.0|
||2018|2.0|2.0|3.0|5.0|5.0|9.0|7.0|6.0|2.0|2.0|3.0|5.0|
||2019|9.0|9.0|6.0|4.0|3.0|5.0|4.0|7.0|6.0|6.0|4.0|4.0|
||2020|3.0|3.0|3.0|4.0|5.0|5.0|5.0|3.0|3.0|4.0|4.0||
|1. (15+) ve Kadın ve 31. (Genel Lise) ve 7. (İş Bulmuş, Başlamak İçin Bekliyor)|2014|3.0|2.0|-9.93E8|1.0|1.0|1.0|-9.93E8|3.0|3.0|3.0|1.0|1.0|
||2015|2.0|3.0|3.0|1.0|2.0|4.0|4.0|6.0|4.0|6.0|3.0|3.0|
||2016|2.0|3.0|3.0|2.0|2.0|1.0|1.0|2.0|1.0|2.0|3.0|3.0|
||2017|4.0|4.0|6.0|5.0|4.0|2.0|3.0|3.0|3.0|1.0|1.0|2.0|
||2018|3.0|3.0|3.0|2.0|4.0|4.0|4.0|1.0|0.0|2.0|2.0|2.0|
||2019|1.0|2.0|4.0|2.0|3.0|1.0|1.0|2.0|3.0|3.0|3.0|2.0|
||2020|3.0|2.0|3.0|2.0|2.0|2.0|3.0|3.0|1.0|1.0|2.0||
|1. (15+) ve Kadın ve 32. (Lise Dengi Mesleki Okul) ve 1. (Tam Zamanlı)|2014|98.0|93.0|86.0|84.0|89.0|99.0|121.0|124.0|144.0|142.0|138.0|126.0|
||2015|114.0|121.0|111.0|106.0|111.0|113.0|115.0|119.0|127.0|127.0|115.0|114.0|
||2016|121.0|126.0|119.0|116.0|119.0|122.0|138.0|150.0|165.0|173.0|180.0|172.0|
||2017|174.0|153.0|148.0|135.0|146.0|147.0|150.0|167.0|177.0|169.0|156.0|155.0|
||2018|159.0|155.0|154.0|139.0|141.0|147.0|172.0|188.0|188.0|186.0|172.0|187.0|
||2019|199.0|211.0|208.0|203.0|204.0|219.0|238.0|246.0|239.0|233.0|216.0|203.0|
||2020|186.0|175.0|151.0|138.0|146.0|164.0|182.0|197.0|203.0|184.0|170.0||
|1. (15+) ve Kadın ve 32. (Lise Dengi Mesleki Okul) ve 2. (Tam Zamanlı, Ancak Bulamazsa Yarı Zamanlı Olabilir)|2014|2.0|5.0|5.0|7.0|7.0|10.0|9.0|7.0|5.0|6.0|5.0|5.0|
||2015|3.0|2.0|3.0|3.0|4.0|2.0|2.0|2.0|2.0|2.0|2.0|3.0|
||2016|2.0|1.0|1.0|2.0|3.0|5.0|5.0|8.0|8.0|11.0|7.0|7.0|
||2017|6.0|8.0|7.0|6.0|4.0|6.0|6.0|6.0|5.0|7.0|7.0|5.0|
||2018|4.0|7.0|9.0|8.0|7.0|6.0|9.0|11.0|13.0|10.0|7.0|5.0|
||2019|4.0|5.0|5.0|7.0|6.0|6.0|6.0|7.0|11.0|16.0|15.0|9.0|
||2020|3.0|4.0|5.0|6.0|7.0|9.0|9.0|10.0|7.0|8.0|5.0||
|1. (15+) ve Kadın ve 32. (Lise Dengi Mesleki Okul) ve 3. (Yarı Zamanlı)|2014|1.0|2.0|1.0|2.0|1.0|2.0|1.0|4.0|4.0|5.0|2.0|3.0|
||2015|4.0|6.0|7.0|5.0|4.0|3.0|2.0|4.0|7.0|12.0|9.0|9.0|
||2016|6.0|7.0|3.0|1.0|1.0|3.0|4.0|5.0|8.0|7.0|9.0|6.0|
||2017|9.0|7.0|6.0|6.0|5.0|4.0|0.0|1.0|4.0|5.0|7.0|7.0|
||2018|8.0|10.0|9.0|9.0|6.0|4.0|2.0|3.0|6.0|5.0|5.0|3.0|
||2019|3.0|3.0|1.0|7.0|7.0|8.0|4.0|6.0|5.0|4.0|8.0|9.0|
||2020|7.0|2.0|1.0|2.0|2.0|4.0|3.0|5.0|6.0|8.0|8.0||
|1. (15+) ve Kadın ve 32. (Lise Dengi Mesleki Okul) ve 4. (Yarı Zamanlı, Ancak Bulamazsa Tam Zamanlı Olabilir)|2014|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|0.0|
||2016|0.0|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2017|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2020|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0||
|1. (15+) ve Kadın ve 32. (Lise Dengi Mesleki Okul) ve 5. (Tam Zamanlı Veya Yarı Zamanlı Farketmez)|2014|5.0|5.0|7.0|5.0|6.0|4.0|4.0|2.0|4.0|4.0|5.0|4.0|
||2015|5.0|4.0|3.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|2.0|1.0|
||2016|2.0|1.0|2.0|3.0|3.0|5.0|5.0|5.0|4.0|4.0|4.0|3.0|
||2017|1.0|0.0|0.0|-9.93E8|2.0|3.0|4.0|3.0|3.0|1.0|1.0|0.0|
||2018|1.0|1.0|1.0|0.0|2.0|2.0|2.0|1.0|1.0|1.0|2.0|2.0|
||2019|3.0|5.0|5.0|4.0|3.0|2.0|2.0|1.0|1.0|1.0|2.0|3.0|
||2020|6.0|8.0|9.0|6.0|7.0|8.0|8.0|7.0|7.0|11.0|12.0||
|1. (15+) ve Kadın ve 32. (Lise Dengi Mesleki Okul) ve 6. (Kendi İşini Kurmak İstiyor)|2014|3.0|1.0|1.0|2.0|2.0|4.0|4.0|3.0|2.0|2.0|2.0|4.0|
||2015|3.0|6.0|5.0|7.0|6.0|6.0|5.0|3.0|2.0|1.0|1.0|1.0|
||2016|-9.93E8|-9.93E8|3.0|5.0|6.0|5.0|3.0|4.0|4.0|4.0|3.0|1.0|
||2017|1.0|1.0|2.0|4.0|5.0|4.0|3.0|3.0|4.0|2.0|4.0|4.0|
||2018|4.0|3.0|1.0|1.0|1.0|3.0|2.0|1.0|1.0|1.0|3.0|3.0|
||2019|4.0|2.0|1.0|3.0|3.0|5.0|5.0|5.0|7.0|6.0|5.0|3.0|
||2020|2.0|2.0|1.0|1.0|1.0|2.0|4.0|4.0|4.0|3.0|3.0||
|1. (15+) ve Kadın ve 32. (Lise Dengi Mesleki Okul) ve 7. (İş Bulmuş, Başlamak İçin Bekliyor)|2014|3.0|2.0|1.0|1.0|2.0|3.0|3.0|3.0|3.0|3.0|2.0|1.0|
||2015|2.0|2.0|3.0|1.0|1.0|-9.93E8|1.0|1.0|2.0|3.0|3.0|2.0|
||2016|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|0.0|1.0|1.0|2.0|1.0|1.0|
||2017|1.0|0.0|0.0|1.0|1.0|1.0|3.0|5.0|5.0|4.0|1.0|0.0|
||2018|-9.93E8|3.0|3.0|6.0|4.0|5.0|3.0|4.0|4.0|3.0|2.0|2.0|
||2019|2.0|3.0|2.0|2.0|0.0|2.0|4.0|5.0|3.0|2.0|1.0|3.0|
||2020|3.0|3.0|1.0|1.0|0.0|1.0|1.0|1.0|2.0|2.0|2.0||
|1. (15+) ve Kadın ve 4. (Yüksek Öğretim) ve 1. (Tam Zamanlı)|2014|230.0|241.0|247.0|257.0|258.0|280.0|324.0|381.0|409.0|393.0|361.0|339.0|
||2015|348.0|343.0|341.0|322.0|339.0|352.0|397.0|423.0|428.0|398.0|374.0|363.0|
||2016|361.0|356.0|331.0|317.0|320.0|397.0|478.0|529.0|542.0|535.0|527.0|500.0|
||2017|493.0|492.0|478.0|462.0|449.0|511.0|587.0|612.0|595.0|513.0|483.0|455.0|
||2018|452.0|452.0|425.0|417.0|413.0|472.0|550.0|602.0|589.0|557.0|535.0|560.0|
||2019|572.0|582.0|545.0|531.0|529.0|566.0|616.0|662.0|671.0|629.0|593.0|577.0|
||2020|561.0|504.0|445.0|415.0|430.0|497.0|552.0|594.0|576.0|565.0|557.0||
|1. (15+) ve Kadın ve 4. (Yüksek Öğretim) ve 2. (Tam Zamanlı, Ancak Bulamazsa Yarı Zamanlı Olabilir)|2014|3.0|2.0|2.0|3.0|5.0|5.0|5.0|8.0|7.0|6.0|6.0|8.0|
||2015|11.0|11.0|13.0|8.0|4.0|2.0|4.0|4.0|5.0|3.0|5.0|9.0|
||2016|11.0|11.0|7.0|7.0|11.0|9.0|9.0|9.0|15.0|15.0|17.0|16.0|
||2017|22.0|18.0|16.0|19.0|21.0|15.0|15.0|18.0|24.0|18.0|15.0|11.0|
||2018|15.0|11.0|12.0|11.0|11.0|15.0|10.0|10.0|9.0|8.0|9.0|3.0|
||2019|5.0|4.0|4.0|2.0|3.0|8.0|11.0|16.0|16.0|14.0|14.0|11.0|
||2020|10.0|8.0|9.0|10.0|10.0|10.0|11.0|14.0|14.0|12.0|9.0||
|1. (15+) ve Kadın ve 4. (Yüksek Öğretim) ve 3. (Yarı Zamanlı)|2014|5.0|5.0|5.0|2.0|1.0|-9.93E8|1.0|3.0|4.0|2.0|2.0|2.0|
||2015|4.0|4.0|3.0|2.0|1.0|1.0|1.0|1.0|4.0|10.0|9.0|6.0|
||2016|-9.93E8|-9.93E8|1.0|1.0|2.0|3.0|4.0|6.0|4.0|6.0|3.0|2.0|
||2017|2.0|2.0|5.0|4.0|4.0|2.0|2.0|3.0|5.0|5.0|4.0|4.0|
||2018|6.0|7.0|6.0|3.0|3.0|3.0|2.0|2.0|2.0|6.0|6.0|6.0|
||2019|3.0|2.0|4.0|5.0|5.0|4.0|5.0|8.0|9.0|8.0|6.0|7.0|
||2020|7.0|5.0|2.0|1.0|3.0|3.0|3.0|5.0|9.0|11.0|8.0||
|1. (15+) ve Kadın ve 4. (Yüksek Öğretim) ve 4. (Yarı Zamanlı, Ancak Bulamazsa Tam Zamanlı Olabilir)|2014|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|
||2016|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2017|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|2.0|2.0|1.0|0.0|0.0|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|
||2020|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|1.0||
|1. (15+) ve Kadın ve 4. (Yüksek Öğretim) ve 5. (Tam Zamanlı Veya Yarı Zamanlı Farketmez)|2014|5.0|6.0|4.0|3.0|2.0|3.0|5.0|7.0|7.0|5.0|4.0|3.0|
||2015|3.0|2.0|4.0|4.0|3.0|4.0|4.0|6.0|4.0|4.0|2.0|2.0|
||2016|2.0|2.0|3.0|4.0|5.0|5.0|7.0|7.0|6.0|3.0|3.0|4.0|
||2017|2.0|2.0|1.0|2.0|2.0|3.0|2.0|2.0|0.0|1.0|2.0|3.0|
||2018|2.0|4.0|4.0|5.0|2.0|1.0|1.0|2.0|6.0|8.0|12.0|8.0|
||2019|11.0|8.0|7.0|2.0|0.0|1.0|3.0|5.0|7.0|6.0|5.0|4.0|
||2020|8.0|11.0|15.0|19.0|20.0|21.0|19.0|25.0|29.0|31.0|25.0||
|1. (15+) ve Kadın ve 4. (Yüksek Öğretim) ve 6. (Kendi İşini Kurmak İstiyor)|2014|5.0|6.0|5.0|5.0|3.0|9.0|9.0|13.0|8.0|7.0|14.0|19.0|
||2015|19.0|11.0|9.0|11.0|7.0|8.0|7.0|12.0|14.0|18.0|14.0|10.0|
||2016|5.0|4.0|7.0|5.0|7.0|5.0|7.0|5.0|3.0|6.0|10.0|12.0|
||2017|13.0|8.0|8.0|6.0|8.0|11.0|16.0|15.0|13.0|6.0|5.0|2.0|
||2018|9.0|13.0|13.0|12.0|11.0|11.0|6.0|8.0|10.0|13.0|12.0|14.0|
||2019|16.0|14.0|10.0|6.0|5.0|6.0|6.0|6.0|6.0|10.0|10.0|16.0|
||2020|10.0|11.0|6.0|9.0|11.0|14.0|14.0|12.0|10.0|7.0|8.0||
|1. (15+) ve Kadın ve 4. (Yüksek Öğretim) ve 7. (İş Bulmuş, Başlamak İçin Bekliyor)|2014|4.0|5.0|5.0|3.0|3.0|3.0|11.0|11.0|11.0|6.0|6.0|5.0|
||2015|4.0|7.0|8.0|7.0|5.0|5.0|11.0|16.0|12.0|7.0|2.0|4.0|
||2016|7.0|7.0|5.0|4.0|4.0|8.0|10.0|12.0|10.0|12.0|11.0|11.0|
||2017|8.0|9.0|9.0|7.0|8.0|11.0|16.0|22.0|22.0|17.0|8.0|4.0|
||2018|4.0|6.0|8.0|12.0|11.0|18.0|22.0|25.0|17.0|8.0|1.0|2.0|
||2019|5.0|8.0|8.0|9.0|7.0|10.0|8.0|9.0|6.0|5.0|4.0|9.0|
||2020|12.0|13.0|13.0|13.0|14.0|14.0|16.0|17.0|19.0|15.0|11.0||
|||||||||||||||
