|||Sütunlar||||||||||||
|3. (15-64) ve 4. (Yüksek Öğretim) ve 12. (3-5 Ay)|2014|96.0|94.0|91.0|87.0|89.0|102.0|120.0|163.0|209.0|230.0|238.0|206.0|
||2015|186.0|159.0|151.0|129.0|119.0|119.0|140.0|189.0|206.0|225.0|183.0|177.0|
||2016|161.0|158.0|149.0|130.0|135.0|143.0|168.0|203.0|259.0|301.0|311.0|277.0|
||2017|243.0|198.0|190.0|165.0|151.0|144.0|160.0|210.0|254.0|285.0|262.0|220.0|
||2018|195.0|185.0|178.0|162.0|143.0|145.0|162.0|208.0|246.0|289.0|282.0|281.0|
||2019|257.0|250.0|234.0|209.0|183.0|172.0|175.0|242.0|267.0|294.0|257.0|255.0|
||2020|241.0|215.0|186.0|170.0|200.0|237.0|241.0|233.0|225.0|259.0|259.0||
|3. (15-64) ve 4. (Yüksek Öğretim) ve 13. (6-8 Ay)|2014|93.0|89.0|79.0|73.0|60.0|63.0|64.0|71.0|71.0|58.0|69.0|100.0|
||2015|145.0|148.0|129.0|86.0|73.0|65.0|75.0|78.0|80.0|76.0|82.0|97.0|
||2016|111.0|113.0|97.0|91.0|88.0|94.0|101.0|89.0|89.0|78.0|109.0|137.0|
||2017|176.0|192.0|175.0|149.0|118.0|102.0|94.0|81.0|81.0|88.0|120.0|147.0|
||2018|158.0|149.0|130.0|116.0|99.0|100.0|95.0|95.0|87.0|104.0|128.0|172.0|
||2019|207.0|233.0|207.0|171.0|137.0|126.0|126.0|121.0|119.0|109.0|116.0|148.0|
||2020|161.0|156.0|150.0|155.0|137.0|129.0|116.0|145.0|164.0|174.0|179.0||
|3. (15-64) ve 4. (Yüksek Öğretim) ve 14. (9-11 Ay)|2014|17.0|18.0|25.0|33.0|35.0|34.0|31.0|31.0|27.0|28.0|23.0|24.0|
||2015|19.0|29.0|39.0|58.0|56.0|54.0|35.0|25.0|22.0|28.0|29.0|25.0|
||2016|18.0|29.0|46.0|63.0|60.0|47.0|41.0|36.0|31.0|26.0|24.0|30.0|
||2017|27.0|42.0|57.0|88.0|82.0|68.0|49.0|44.0|44.0|35.0|29.0|23.0|
||2018|32.0|45.0|59.0|70.0|68.0|63.0|51.0|50.0|48.0|40.0|35.0|41.0|
||2019|57.0|69.0|77.0|91.0|96.0|90.0|72.0|69.0|63.0|59.0|44.0|45.0|
||2020|49.0|52.0|62.0|73.0|78.0|78.0|74.0|87.0|79.0|70.0|61.0||
|3. (15-64) ve 4. (Yüksek Öğretim) ve 21. (1 Yıl Ve Daha Fazla 2 Yıldan Az)|2014|99.0|94.0|91.0|81.0|91.0|103.0|127.0|131.0|138.0|137.0|128.0|126.0|
||2015|121.0|115.0|114.0|123.0|128.0|122.0|120.0|131.0|135.0|145.0|138.0|138.0|
||2016|122.0|125.0|120.0|121.0|133.0|153.0|174.0|182.0|181.0|194.0|205.0|202.0|
||2017|184.0|185.0|168.0|181.0|171.0|196.0|202.0|196.0|201.0|180.0|175.0|159.0|
||2018|165.0|168.0|179.0|187.0|190.0|202.0|206.0|215.0|203.0|190.0|187.0|192.0|
||2019|195.0|197.0|202.0|215.0|214.0|234.0|259.0|272.0|265.0|250.0|255.0|244.0|
||2020|227.0|195.0|189.0|191.0|213.0|237.0|263.0|268.0|272.0|258.0|259.0||
|3. (15-64) ve 4. (Yüksek Öğretim) ve 22. (2 Yıl Ve Daha Fazla 3 Yıldan Az)|2014|36.0|30.0|29.0|31.0|31.0|31.0|38.0|43.0|50.0|49.0|43.0|37.0|
||2015|31.0|30.0|37.0|37.0|39.0|38.0|41.0|41.0|40.0|45.0|48.0|41.0|
||2016|41.0|41.0|41.0|33.0|35.0|36.0|34.0|35.0|43.0|56.0|56.0|49.0|
||2017|49.0|52.0|60.0|54.0|54.0|58.0|60.0|60.0|56.0|59.0|56.0|50.0|
||2018|38.0|38.0|45.0|54.0|60.0|66.0|66.0|67.0|67.0|72.0|71.0|64.0|
||2019|68.0|66.0|73.0|76.0|80.0|79.0|86.0|95.0|100.0|92.0|87.0|82.0|
||2020|85.0|77.0|71.0|60.0|64.0|74.0|86.0|89.0|96.0|94.0|99.0||
|3. (15-64) ve 4. (Yüksek Öğretim) ve 23. (3 Yıl Ve Daha Fazla)|2014|21.0|24.0|21.0|20.0|19.0|18.0|15.0|14.0|14.0|14.0|10.0|9.0|
||2015|8.0|8.0|10.0|11.0|13.0|13.0|14.0|16.0|20.0|17.0|17.0|15.0|
||2016|15.0|16.0|22.0|30.0|36.0|31.0|28.0|26.0|22.0|23.0|18.0|18.0|
||2017|21.0|24.0|31.0|26.0|25.0|23.0|28.0|37.0|35.0|30.0|21.0|19.0|
||2018|24.0|23.0|21.0|16.0|25.0|32.0|40.0|39.0|38.0|33.0|37.0|36.0|
||2019|37.0|31.0|31.0|37.0|34.0|31.0|29.0|37.0|36.0|43.0|47.0|54.0|
||2020|57.0|58.0|50.0|43.0|40.0|45.0|47.0|44.0|52.0|54.0|57.0||
|||||||||||||||
